global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,architecture_id,architecture_key,architecture_name,setting_id,setting_key,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.090900,,P14_FAD_A2_AMAZON_BEAUTY_H2_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-03-31T08:08:30.419153Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H2_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H2,FAD_A2_AMAZON_BEAUTY_H2_S2
0.090900,,P14_FAD_A2_AMAZON_BEAUTY_H3_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,amazon_beauty,1,2,run_complete_no_result,,,,False,False,,2026-03-31T08:08:47.582074Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H3,FAD_A2_AMAZON_BEAUTY_H3_S1
0.090900,,P14_FAD_A2_AMAZON_BEAUTY_H3_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-03-31T08:09:04.737030Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H3_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H3,FAD_A2_AMAZON_BEAUTY_H3_S2
0.090900,,P14_FAD_A2_AMAZON_BEAUTY_H8_S1,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,amazon_beauty,1,1,run_complete_no_result,,,,False,False,,2026-03-31T08:13:04.823139Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H8_S1,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H8_S1,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H8,FAD_A2_AMAZON_BEAUTY_H8_S1
0.090900,,P14_FAD_A2_AMAZON_BEAUTY_H8_S2,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,final,run_complete,amazon_beauty,2,2,run_complete_no_result,,,,False,False,,2026-03-31T08:13:22.282446Z,P14,FAD,final_all_datasets,A2,A2_INTRA_NN_ZLOSS,A2_INTRA_FEATURE_NN_STRICT_ZLOSS,A2_INTRA_NN_ZLOSS_H8_S2,A2_INTRA_NN_ZLOSS,A2_INTRA_NN_ZLOSS_H8_S2,final_variant,"A1 + strict intra-feature NN consistency(top1, sim>=threshold) + z-loss only",H8,FAD_A2_AMAZON_BEAUTY_H8_S2
0.090900,,P14_FAD_A3_AMAZON_BEAUTY_H1_S1,A3_NO_CATEGORY,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:02:10.648591Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H1_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H1_S1,final_variant,A1 + structural drop of category/theme-derived features,H1,FAD_A3_AMAZON_BEAUTY_H1_S1
0.090900,,P14_FAD_A3_AMAZON_BEAUTY_H1_S2,A3_NO_CATEGORY,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:07:46.739881Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H1_S2,A3_NO_CATEGORY,A3_NO_CATEGORY_H1_S2,final_variant,A1 + structural drop of category/theme-derived features,H1,FAD_A3_AMAZON_BEAUTY_H1_S2
0.099600,0.099600,P14_FAD_A3_AMAZON_BEAUTY_H2_S1,A3_NO_CATEGORY,final,trial_new_best,amazon_beauty,1,3,running,0.058200,,,,,,2026-04-03T13:08:37.799515Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,final_variant,A1 + structural drop of category/theme-derived features,H2,FAD_A3_AMAZON_BEAUTY_H2_S1
0.101500,0.101500,P14_FAD_A3_AMAZON_BEAUTY_H2_S1,A3_NO_CATEGORY,final,trial_new_best,amazon_beauty,1,3,running,0.073000,,,,,,2026-04-03T13:09:40.870735Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,final_variant,A1 + structural drop of category/theme-derived features,H2,FAD_A3_AMAZON_BEAUTY_H2_S1
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H2_S1,A3_NO_CATEGORY,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:10:55.657838Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S1,final_variant,A1 + structural drop of category/theme-derived features,H2,FAD_A3_AMAZON_BEAUTY_H2_S1
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H2_S2,A3_NO_CATEGORY,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:14:11.376077Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S2,A3_NO_CATEGORY,A3_NO_CATEGORY_H2_S2,final_variant,A1 + structural drop of category/theme-derived features,H2,FAD_A3_AMAZON_BEAUTY_H2_S2
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H3_S1,A3_NO_CATEGORY,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:17:35.275380Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H3_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H3_S1,final_variant,A1 + structural drop of category/theme-derived features,H3,FAD_A3_AMAZON_BEAUTY_H3_S1
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H3_S2,A3_NO_CATEGORY,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:21:08.403896Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H3_S2,A3_NO_CATEGORY,A3_NO_CATEGORY_H3_S2,final_variant,A1 + structural drop of category/theme-derived features,H3,FAD_A3_AMAZON_BEAUTY_H3_S2
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H8_S1,A3_NO_CATEGORY,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:25:11.592101Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H8_S1,A3_NO_CATEGORY,A3_NO_CATEGORY_H8_S1,final_variant,A1 + structural drop of category/theme-derived features,H8,FAD_A3_AMAZON_BEAUTY_H8_S1
0.101500,,P14_FAD_A3_AMAZON_BEAUTY_H8_S2,A3_NO_CATEGORY,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:29:59.883918Z,P14,FAD,final_all_datasets,A3,A3_NO_CATEGORY,A3_NO_CATEGORY,A3_NO_CATEGORY_H8_S2,A3_NO_CATEGORY,A3_NO_CATEGORY_H8_S2,final_variant,A1 + structural drop of category/theme-derived features,H8,FAD_A3_AMAZON_BEAUTY_H8_S2
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H1_S1,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:32:39.015439Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H1_S1,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H1_S1,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H1,FAD_A5_AMAZON_BEAUTY_H1_S1
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H1_S2,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:35:18.232577Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H1_S2,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H1_S2,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H1,FAD_A5_AMAZON_BEAUTY_H1_S2
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H2_S1,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:37:54.291916Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H2_S1,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H2_S1,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H2,FAD_A5_AMAZON_BEAUTY_H2_S1
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H2_S2,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,2,3,run_complete_no_result,,,,False,False,,2026-04-03T13:40:42.393098Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H2_S2,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H2_S2,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H2,FAD_A5_AMAZON_BEAUTY_H2_S2
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H3_S1,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:43:33.080477Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H3_S1,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H3_S1,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H3,FAD_A5_AMAZON_BEAUTY_H3_S1
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H3_S2,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T13:45:23.712390Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H3_S2,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H3_S2,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H3,FAD_A5_AMAZON_BEAUTY_H3_S2
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H8_S1,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:46:29.310350Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H8_S1,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H8_S1,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H8,FAD_A5_AMAZON_BEAUTY_H8_S1
0.101500,,P14_FAD_A5_AMAZON_BEAUTY_H8_S2,A5_NO_CATEGORY_NO_TIMESTAMP,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T13:47:53.008000Z,P14,FAD,final_all_datasets,A5,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H8_S2,A5_NO_CATEGORY_NO_TIMESTAMP,A5_NO_CATEGORY_NO_TIMESTAMP_H8_S2,final_variant,A1 + structural drop of category/theme and timestamp/pace/interval-derived features,H8,FAD_A5_AMAZON_BEAUTY_H8_S2
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H1_S1,A6_NO_BIAS,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:50:06.527771Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H1_S1,A6_NO_BIAS,A6_NO_BIAS_H1_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H1,FAD_A6_AMAZON_BEAUTY_H1_S1
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H1_S2,A6_NO_BIAS,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T13:51:33.605865Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H1_S2,A6_NO_BIAS,A6_NO_BIAS_H1_S2,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H1,FAD_A6_AMAZON_BEAUTY_H1_S2
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H2_S1,A6_NO_BIAS,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:53:57.912442Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H2_S1,A6_NO_BIAS,A6_NO_BIAS_H2_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H2,FAD_A6_AMAZON_BEAUTY_H2_S1
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H2_S2,A6_NO_BIAS,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T13:55:19.008875Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H2_S2,A6_NO_BIAS,A6_NO_BIAS_H2_S2,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H2,FAD_A6_AMAZON_BEAUTY_H2_S2
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H3_S1,A6_NO_BIAS,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T13:58:01.071496Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H3_S1,A6_NO_BIAS,A6_NO_BIAS_H3_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H3,FAD_A6_AMAZON_BEAUTY_H3_S1
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H3_S2,A6_NO_BIAS,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T13:59:12.791611Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H3_S2,A6_NO_BIAS,A6_NO_BIAS_H3_S2,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H3,FAD_A6_AMAZON_BEAUTY_H3_S2
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H8_S1,A6_NO_BIAS,final,run_complete,amazon_beauty,1,3,run_complete_no_result,,,,False,False,,2026-04-03T14:01:49.047936Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H8_S1,A6_NO_BIAS,A6_NO_BIAS_H8_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H8,FAD_A6_AMAZON_BEAUTY_H8_S1
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H8_S2,A6_NO_BIAS,final,run_complete,amazon_beauty,2,1,run_complete_no_result,,,,False,False,,2026-04-03T14:03:19.691844Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H8_S2,A6_NO_BIAS,A6_NO_BIAS_H8_S2,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H8,FAD_A6_AMAZON_BEAUTY_H8_S2
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H1_S3,A6_NO_BIAS,final,run_complete,amazon_beauty,3,1,run_complete_no_result,,,,False,False,,2026-04-06T06:09:04.767877Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H1_S3,A6_NO_BIAS,A6_NO_BIAS_H1_S3,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H1,FAD_A6_AMAZON_BEAUTY_H1_S3
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H2_S3,A6_NO_BIAS,final,run_complete,amazon_beauty,3,1,run_complete_no_result,,,,False,False,,2026-04-06T06:13:26.724837Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H2_S3,A6_NO_BIAS,A6_NO_BIAS_H2_S3,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H2,FAD_A6_AMAZON_BEAUTY_H2_S3
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H3_S3,A6_NO_BIAS,final,run_complete,amazon_beauty,3,1,run_complete_no_result,,,,False,False,,2026-04-06T06:17:21.933529Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H3_S3,A6_NO_BIAS,A6_NO_BIAS_H3_S3,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H3,FAD_A6_AMAZON_BEAUTY_H3_S3
0.101500,,P14_FAD_A6_AMAZON_BEAUTY_H4_S1,A6_NO_BIAS,final,run_complete,amazon_beauty,1,1,run_complete_no_result,,,,False,False,,2026-04-06T06:20:25.717651Z,P14,FAD,final_all_datasets,A6,A6_NO_BIAS,A6_NO_BIAS,A6_NO_BIAS_H4_S1,A6_NO_BIAS,A6_NO_BIAS_H4_S1,final_variant,"A1 + no_bias (bias_mode=none, rule/group bias off)",H4,FAD_A6_AMAZON_BEAUTY_H4_S1
